veiculo_id,serie,camada,competencia,saldo_inicial,juros_programados,amortizacao_programada,saldo_final,juros_pagos_realizado,amortizacao_paga_realizada,status,fonte_id,status_dado,nota_metodo
CRI_K1,Série 4,Subordinada,2024-03-01,30181697.59,n/d,n/d,30640770.69,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado; controle total indisponível, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-04-01,30640770.69,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-05-01,n/d,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-06-01,n/d,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-07-01,n/d,n/d,n/d,32695799.999999996,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-08-01,32695799.999999996,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-09-01,n/d,n/d,n/d,33774300.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-10-01,33774300.0,n/d,n/d,34365720.18,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-11-01,34365720.18,n/d,n/d,34862110.11,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2024-12-01,34862110.11,n/d,n/d,35419097.64,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-01-01,35419097.64,n/d,n/d,36012155.49,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-02-01,36012155.49,n/d,n/d,36559911.72,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-03-01,36559911.72,n/d,n/d,37087995.27,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-04-01,37087995.27,n/d,n/d,37652115.32,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-05-01,37652115.32,n/d,n/d,38253678.47,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-06-01,38253678.47,n/d,n/d,36114840.91,2702268.73,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-07-01,36114840.91,n/d,n/d,28704343.84,545599.17,7424811.54,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-08-01,28704343.84,n/d,n/d,25769520.93,498130.44,2869781.32,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-09-01,25769520.93,n/d,n/d,20709151.18,408620.51,5037826.05,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-10-01,20709151.18,n/d,n/d,19373548.63,336205.36,1682576.18,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-11-01,19373548.63,n/d,n/d,17622378.15,253011.11,690362.38,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2025-12-01,17622378.15,n/d,n/d,16966208.85,268825.73,727322.41,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2026-01-01,16966208.85,n/d,n/d,16232822.57,268825.73,727322.41,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2026-02-01,16232822.57,n/d,n/d,15608694.0,269555.24,572161.69,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2026-03-01,15608694.0,n/d,n/d,15038784.0,238286.11,753628.88,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2026-04-01,15038784.0,n/d,n/d,14268098.0,238286.11,753628.88,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2026-05-01,14268098.0,n/d,n/d,13649624.0,215390.37,613823.53,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 4,Subordinada,2026-06-01,13649624.0,n/d,n/d,n/d,206053.92,690467.95,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-02-01,n/d,n/d,n/d,12035877.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado; controle total indisponível, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados. Saldo inicial da primeira competência permanece n/d; Total_Integralizado não foi usado como saldo corrente."
CRI_K1,Série 5,Júnior/Subordinada,2024-03-01,12035877.0,n/d,n/d,12126039.5,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado; controle total indisponível, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-04-01,12126039.5,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-05-01,n/d,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-06-01,n/d,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-07-01,n/d,n/d,n/d,12521520.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-08-01,12521520.0,n/d,n/d,n/d,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-09-01,n/d,n/d,n/d,12724079.999999998,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-10-01,12724079.999999998,n/d,n/d,12833714.84,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-11-01,12833714.84,n/d,n/d,12925030.03,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2024-12-01,12925030.03,n/d,n/d,13026713.46,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-01-01,13026713.46,n/d,n/d,13134097.07,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-02-01,13134097.07,n/d,n/d,13232486.49,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-03-01,13232486.49,n/d,n/d,13326639.05,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-04-01,13326639.05,n/d,n/d,13426470.84,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-05-01,13426470.84,n/d,n/d,13532099.19,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-06-01,13532099.19,n/d,n/d,13633470.1,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-07-01,13633470.1,n/d,n/d,13750985.8,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-08-01,13750985.8,n/d,n/d,13859167.16,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-09-01,13859167.16,n/d,n/d,13973412.97,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-10-01,13973412.97,n/d,n/d,14093858.85,2151829.85,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-11-01,14093858.85,n/d,n/d,12035877.01,85383.1,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2025-12-01,12035877.01,n/d,n/d,12049358.52,94406.06,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2026-01-01,12049358.52,n/d,n/d,12049358.52,94406.06,0.0,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2026-02-01,12049358.52,n/d,n/d,12031387.0,98920.07,0.0,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2026-03-01,12031387.0,n/d,n/d,12049359.0,94406.06,0.0,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2026-04-01,12049359.0,n/d,n/d,12044863.0,94406.06,0.0,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2026-05-01,12044863.0,n/d,n/d,12044863.0,89893.74,0.0,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 5,Júnior/Subordinada,2026-06-01,12044863.0,n/d,n/d,n/d,89893.74,0.0,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K1,Série 1,Super Sênior,2031-01-15,n/d,n/d,n/d,n/d,n/d,n/d,Projetado,ANX_CRI1_PROSP_20240216,n/d,Curva contratual mensal completa não localizada; a data de vencimento não foi transformada em projeção bullet.
CRI_K1,Série 2,Sênior,2032-01-15,n/d,n/d,n/d,n/d,n/d,n/d,Projetado,ANX_CRI1_PROSP_20240216,n/d,Curva contratual mensal completa não localizada; a data de vencimento não foi transformada em projeção bullet.
CRI_K1,Série 3,Mezanino,2034-01-15,n/d,n/d,n/d,n/d,n/d,n/d,Projetado,ANX_CRI1_PROSP_20240216,n/d,Curva contratual mensal completa não localizada; a data de vencimento não foi transformada em projeção bullet.
CRI_K1,Série 4,Subordinada,2034-01-15,n/d,n/d,n/d,n/d,n/d,n/d,Projetado,ANX_CRI1_PROSP_20240216,n/d,Curva contratual mensal completa não localizada; a data de vencimento não foi transformada em projeção bullet.
CRI_K1,Série 5,Júnior/Subordinada,2036-01-15,n/d,n/d,n/d,n/d,n/d,n/d,Projetado,ANX_CRI1_PROSP_20240216,n/d,Curva contratual mensal completa não localizada; a data de vencimento não foi transformada em projeção bullet.
CRI_K2,Série 1,Super Sênior,2024-06-01,n/d,n/d,n/d,488221500.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados. Saldo inicial da primeira competência permanece n/d; Total_Integralizado não foi usado como saldo corrente."
CRI_K2,Série 1,Super Sênior,2024-07-01,488221500.0,n/d,n/d,493769250.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2024-08-01,493769250.0,n/d,n/d,499141500.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2024-09-01,499141500.0,n/d,n/d,461974500.0,4757817.89,18549205.06,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2024-10-01,461974500.0,n/d,n/d,443715152.16,10576234.12,12730788.83,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2024-11-01,443715152.16,n/d,n/d,434935373.73,5002524.46,7856597.01,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2024-12-01,434935373.73,n/d,n/d,422577632.86,4054729.09,12685505.85,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-01-01,422577632.86,n/d,n/d,n/d,4352072.58,7764384.24,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-02-01,n/d,n/d,n/d,n/d,4475982.49,7895395.86,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-03-01,n/d,n/d,n/d,n/d,3989036.94,10621010.66,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-04-01,n/d,n/d,n/d,382582987.55,3688952.3,13213706.27,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-05-01,382582987.55,n/d,n/d,370484686.41,3753466.73,12190191.58,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-06-01,370484686.41,n/d,n/d,354233931.93,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-07-01,354233931.93,n/d,n/d,349937974.36,3501067.87,7379755.5,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-08-01,349937974.36,n/d,n/d,349937974.36,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-09-01,349937974.36,n/d,n/d,333415830.3,3523817.14,8833976.13,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-10-01,333415830.3,n/d,n/d,324635549.39,3659999.6,11426325.97,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-11-01,324635549.39,n/d,n/d,312492359.0,2913241.5,9321028.46,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2025-12-01,312492359.0,n/d,n/d,303554426.2,2913241.5,9321028.46,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2026-01-01,303554426.2,n/d,n/d,292680656.83,3274334.03,10640484.26,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2026-02-01,292680656.83,n/d,n/d,281087818.0,3014645.84,11090257.04,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2026-03-01,281087818.0,n/d,n/d,272322615.0,2483159.87,9241068.55,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2026-04-01,272322615.0,n/d,n/d,260742442.0,2937447.55,11229340.48,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 1,Super Sênior,2026-05-01,260742442.0,n/d,n/d,251034895.0,2558106.63,9636204.93,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2024-06-01,n/d,n/d,n/d,135218700.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados. Saldo inicial da primeira competência permanece n/d; Total_Integralizado não foi usado como saldo corrente."
CRI_K2,Série 2,Sênior,2024-07-01,135218700.0,n/d,n/d,136906200.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2024-08-01,136906200.0,n/d,n/d,138541050.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2024-09-01,138541050.0,n/d,n/d,140121900.0,5818416.23,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
